Country,Year,Region,Average_Monthly_Income,Cost_of_Living,Tax_Rate,Housing_Cost_Percentage,Savings_Percentage,Healthcare_Cost_Percentage,Education_Cost_Percentage,Transportation_Cost_Percentage,TakeHome,Housing_Share_TakeHome_Percent,Savings_Share_TakeHome_Percent,Net_Savings_Room_Percent,Other_Essentials_Percentage,Savings_to_Spending_Ratio,Savings_to_Spending_Ratio_Net
Russia,2014,Europe,7624.71,4008.2,27.67,43.16,28.34,12.39,4.94,14.68,5514.952743000001,59.67095257845983,39.18152910272363,-20.489423475736203,-31.18,0.39547864917666764,0.6442373266651512
Canada,2021,North America,6397.59,1930.85,9.3,20.82,22.1,12.25,11.0,19.02,5802.61413,22.954796030871,24.366041896361633,1.4112458654906312,5.5099999999999945,0.28369704749679076,0.3221574344023324
Australia,2014,Oceania,1170.58,2979.98,36.1,21.96,26.49,17.57,5.03,9.55,748.0006199999999,34.3661971830986,41.455399061032864,7.089201877934265,-16.700000000000003,0.3603591348115902,0.7080994386527666
China,2023,Asia,3631.86,4323.54,22.61,33.92,6.08,10.42,10.13,16.73,2810.6964540000004,43.829952190205454,7.856312185036826,-35.973640005168626,0.10999999999999588,0.06473594548551959,0.0852615341466835
Australia,2010,Oceania,7093.39,3678.66,20.73,47.28,17.63,17.9,11.71,16.49,5622.9302529999995,59.644253816071654,22.240444051974265,-37.40380976409739,-31.740000000000002,0.21403423576544856,0.28601557430240104
China,2015,Asia,7585.49,6919.38,25.51,36.16,21.03,11.1,4.84,15.37,5650.431501,48.54342864814069,28.231977446637135,-20.311451201503555,-14.010000000000002,0.2663036596175763,0.3933782267115601
Japan,2016,Asia,4005.51,1300.5,26.87,34.93,20.4,9.92,2.78,19.48,2929.2294630000006,47.764255435525776,27.895528510871053,-19.868726924654723,-14.380000000000003,0.2562814070351759,0.38687654086857576
Germany,2003,Europe,5100.59,4987.95,7.51,23.16,12.24,11.81,3.7,10.9,4717.535691,25.040544923775542,13.233863120337336,-11.806681803438206,30.679999999999993,0.13947128532360983,0.15252336448598133
France,2000,Europe,1752.75,3068.5,28.89,39.7,0.46,16.44,9.88,6.96,1246.380525,55.828997328083254,0.646885107579806,-55.18211222050345,-2.3300000000000063,0.004621257785814748,0.00651096956829441
South Africa,2007,Africa,7933.76,3226.12,13.47,44.66,17.49,6.89,13.04,15.08,6865.082528,51.61215763319079,20.212643013983588,-31.399514619207203,-10.629999999999994,0.2119743061447097,0.2533314020857474
Mexico,2016,North America,2237.54,5136.15,29.99,31.41,7.59,7.95,2.58,15.94,1566.501754,44.86501928295957,10.841308384516497,-34.02371089844308,4.540000000000012,0.08213396818526134,0.12159564242230052
China,2002,Asia,7570.49,4970.08,33.79,43.27,13.51,19.27,11.54,13.63,5012.421429,65.35266576045913,20.404772692946683,-44.94789306751245,-35.01,0.15620302925193666,0.2563567362428842
Australia,2019,Oceania,5372.35,6942.29,33.14,48.93,28.73,7.63,6.44,8.1,3591.95321,73.18276996709542,42.97038588094526,-30.212384086150166,-32.97,0.4031149151115477,0.7534749541043798
France,2014,Europe,5058.03,1247.4,24.34,26.11,11.97,13.52,8.22,12.57,3826.9054979999996,34.5096484271742,15.820777160983349,-18.68887126619085,3.269999999999998,0.1359763716914688,0.18794159208666983
India,2014,Asia,4345.16,1087.12,23.21,35.7,25.19,13.69,14.08,9.68,3336.648364,46.49042844120329,32.80375048834484,-13.686677952858453,-21.55000000000001,0.33671968988103196,0.4881782945736435
India,2023,Asia,2230.02,5180.64,10.0,28.61,5.66,12.34,6.32,11.41,2007.018,31.788888888888888,6.28888888888889,-25.5,25.66,0.05999576001695993,0.06710931942138962
United States,2021,North America,1823.96,4217.35,32.14,43.79,20.17,14.67,8.05,14.68,1237.739256,64.52991452991454,29.722959033303866,-34.80695549661067,-33.5,0.2526619065514218,0.4229398196686937
South Africa,2013,Africa,2153.65,2209.46,14.5,37.33,29.31,8.45,2.18,16.18,1841.37075,43.66081871345029,34.28070175438596,-9.380116959064331,-7.949999999999996,0.4146272457207526,0.5216230646022422
Mexico,2022,North America,1898.29,924.17,22.38,39.04,3.06,13.29,3.06,8.48,1473.452698,50.29631538263334,3.9422829167740274,-46.35403246585931,10.690000000000005,0.03156591706210027,0.041040772532188845
Japan,2013,Asia,6346.88,965.34,14.95,43.94,0.25,10.58,5.36,11.08,5398.02144,51.66372721928278,0.29394473838918284,-51.36978248089359,13.840000000000002,0.002506265664160401,0.00294811320754717
Australia,2023,Oceania,3125.94,6301.66,9.68,31.88,13.01,14.93,2.36,9.04,2823.349008,35.29672276350753,14.404340124003545,-20.892382639503985,19.1,0.14955742039314865,0.16828353382486097
Mexico,2001,North America,933.82,1666.32,27.03,47.45,2.78,7.12,10.21,7.98,681.408454,65.0267233109497,3.8097848430861996,-61.21693846786351,-2.5700000000000074,0.02859493931289858,0.03960678159281949
Germany,2012,Europe,7768.27,2534.25,6.9,35.99,22.45,13.56,7.54,16.75,7232.259370000001,38.65735767991407,24.113856068743285,-14.543501611170786,-3.190000000000005,0.28949065119277884,0.3177636234961076
Germany,2013,Europe,7128.39,1895.93,31.2,24.74,27.44,7.78,9.13,18.64,4904.3323199999995,35.95930232558139,39.88372093023256,3.924418604651173,-18.93,0.37816979051819183,0.6634429400386848
Australia,2023,Oceania,7458.14,2742.98,16.12,40.88,13.02,9.18,4.27,10.55,6255.887832,48.736289938006685,15.52217453505007,-33.214115402956615,5.979999999999993,0.14968958381237066,0.18374259102455545
Canada,2018,North America,7961.81,858.2,5.0,43.8,7.76,8.28,5.85,16.27,7563.7195,46.10526315789473,8.16842105263158,-37.93684210526315,13.040000000000003,0.08412836079791848,0.08895002292526365
Japan,2006,Asia,1804.21,3825.79,22.89,29.5,13.03,7.74,10.63,18.45,1391.226331,38.25703540396836,16.89793801063416,-21.3590973933342,-2.2400000000000055,0.1498217776244682,0.2033395755305868
France,2002,Europe,3471.82,846.24,6.64,45.72,21.7,17.39,14.55,17.69,3241.2911520000002,48.97172236503856,23.243359040274207,-25.728363324764352,-23.69,0.2771392081736909,0.30281886687133686
China,2014,Asia,6186.79,5682.35,14.67,47.18,0.27,9.29,2.66,7.74,5279.1879069999995,55.29122231337161,0.31641861010195715,-54.97480370326966,18.189999999999998,0.0027073097362879774,0.0031742299553256526
Canada,2022,North America,5720.15,1942.5,29.74,28.31,17.68,18.91,13.57,19.34,4018.9773899999996,40.29319669797893,25.16367776828921,-15.129518929689716,-27.549999999999997,0.21477162293488825,0.33624952453404333
China,2013,Asia,1654.22,3964.08,7.19,49.51,18.4,19.55,9.5,10.65,1535.281582,53.34554466113565,19.825449843766833,-33.520094817368815,-14.799999999999995,0.22549019607843138,0.2472785915871522
China,2010,Asia,6618.75,6208.52,34.38,24.22,19.13,13.57,9.33,10.09,4343.223749999999,36.90947881743371,29.152697348369394,-7.756781469064315,-10.719999999999994,0.23655249165327066,0.411486341148634
Canada,2014,North America,2183.3,4695.79,5.13,26.06,7.26,7.15,8.5,5.94,2071.29671,27.469168335617155,7.652577210920206,-19.81659112469695,39.96000000000001,0.07828337287039035,0.08286725259673552
United States,2012,North America,2178.63,3917.52,13.64,25.53,21.42,10.62,2.9,12.29,1881.4648680000003,29.562297359888838,24.803149606299215,-4.759147753589623,13.600000000000001,0.27258844489692036,0.32984293193717285
India,2017,Asia,4527.31,2540.6,30.93,46.82,2.74,16.97,3.17,6.64,3127.013017,67.78630374981903,3.966990010134647,-63.81931373968438,-7.270000000000008,0.02817191034340942,0.04130860847278759
China,2005,Asia,4947.05,2597.81,16.07,39.63,5.98,10.51,9.81,8.73,4152.0590649999995,47.21791969498391,7.124985106636483,-40.09293458834743,9.270000000000007,0.06360348861944268,0.0767158434894163
Canada,2002,North America,4850.65,4818.61,8.57,24.56,26.32,6.31,6.43,9.75,4434.949294999999,26.86208027999562,28.787050202340588,1.9249699223449674,18.060000000000002,0.3572204125950054,0.40423898018737514
Canada,2018,North America,1186.15,6961.32,17.61,33.21,22.16,13.35,13.92,17.13,977.268985,40.308289841000125,26.896468017963343,-13.411821823036782,-17.38,0.2846865364850976,0.3679229619790802
Russia,2014,Europe,7080.96,4768.14,14.46,38.46,0.41,17.68,7.29,18.13,6057.053183999999,44.96142155716624,0.47930792611643674,-44.482113631049806,3.5699999999999967,0.0041168792047394315,0.004816163514624692
Mexico,2022,North America,2492.0,4081.37,34.49,22.5,7.45,16.94,3.86,9.54,1632.5092,34.34590138910091,11.372309571057855,-22.973591818043055,5.219999999999988,0.08049702863317126,0.128315535652773
Brazil,2004,South America,1471.36,5222.29,15.97,46.47,6.43,7.63,11.29,17.88,1236.383808,55.301677972152795,7.652029037248602,-47.64964893490419,-5.669999999999995,0.06871860639093727,0.08286082474226804
United States,2009,North America,7165.61,3470.36,32.61,44.11,8.12,15.09,5.81,17.86,4828.904578999999,65.45481525448879,12.04926546965425,-53.40554978483454,-23.599999999999998,0.08837614279494993,0.13700016871941958
South Africa,2006,Africa,7667.39,796.94,36.22,35.16,7.43,8.31,8.83,16.47,4890.261342000001,55.126999059266225,11.649419880840387,-43.47757917842584,-12.419999999999995,0.08026358431457276,0.13185448092280388
Brazil,2016,South America,6965.96,4111.16,20.18,49.01,1.88,8.27,11.07,7.2,5560.2292720000005,61.40065146579805,2.3552994237033325,-59.04535204209472,2.389999999999996,0.01916021198532409,0.024121118809340515
Mexico,2006,North America,6571.37,6720.33,36.85,32.53,13.77,18.11,13.7,15.35,4149.820154999999,51.51227236737926,21.80522565320665,-29.70704671417261,-30.310000000000002,0.15968920329351732,0.27885783718104495
Mexico,2021,North America,5414.31,1557.0,18.21,49.52,21.98,8.75,12.3,19.18,4428.364149,60.5452989363003,26.873700941435384,-33.67159799486491,-29.940000000000012,0.281722635221738,0.3674970740678817
Mexico,2011,North America,4631.43,4954.03,38.74,40.04,18.2,8.95,10.79,15.24,2837.214018,65.36075742735879,29.709435194254,-35.65132223310479,-31.96,0.22249388753056235,0.4226660473757547
Brazil,2016,South America,1152.4,1726.16,8.13,39.04,20.19,5.01,10.84,9.97,1058.70988,42.494829650593225,21.976706215304233,-20.51812343528899,6.820000000000002,0.252975817566721,0.2816685267857143
Australia,2012,Oceania,3563.4,3936.46,29.05,24.98,2.43,18.06,14.3,12.51,2528.2323,35.207892882311484,3.4249471458773786,-31.782945736434105,-1.33,0.02490519626934509,0.03546409807355517
India,2019,Asia,3295.16,1038.06,22.28,46.46,28.54,16.89,5.85,14.69,2560.998352,59.77869274318065,36.72156459083891,-23.05712815234174,-34.71,0.3993842709207948,0.5803172021146807
Canada,2003,North America,2448.15,3372.45,18.57,32.82,25.15,14.41,2.01,12.66,1993.5285450000001,40.30455606041999,30.885423062753283,-9.419132997666708,-5.619999999999992,0.3360053440213761,0.44687277896233113
India,2009,Asia,5925.65,5390.68,27.14,24.87,24.15,16.25,5.54,6.8,4317.4285899999995,34.13395553115564,33.14575898984353,-0.9881965413121137,-4.7500000000000036,0.31839156229400134,0.4957914185998767
Japan,2002,Asia,4219.07,2693.97,29.63,20.38,24.69,7.28,4.83,9.68,2968.959559,28.961205058973995,35.085974136705985,6.12476907773199,3.510000000000007,0.3278449077147789,0.5404991243432574
Australia,2008,Oceania,1107.85,4788.42,5.15,36.79,27.98,11.87,10.6,17.04,1050.795725,38.78755930416447,29.499209277807065,-9.288350026357403,-9.430000000000005,0.3885031935573452,0.41842380738746826
South Africa,2012,Africa,2151.37,5649.97,10.84,35.82,16.33,10.27,10.24,17.92,1918.1614919999997,40.174966352624494,18.315388066397485,-21.85957828622701,-1.4200000000000017,0.19517150711127043,0.2242207881367568
India,2017,Asia,5624.44,6519.37,29.96,41.58,6.01,6.41,9.71,7.06,3939.3577759999994,59.36607652769846,8.580810965162765,-50.7852655625357,-0.7300000000000049,0.0639429726566656,0.09386225206934251
Germany,2014,Europe,1070.98,1948.64,28.32,46.71,18.5,12.29,2.21,19.29,767.678464,65.16462053571428,25.809151785714285,-39.35546874999999,-27.319999999999993,0.22699386503067484,0.3478751410304625
Mexico,2003,North America,6884.05,3035.49,38.81,22.38,22.29,18.81,11.47,9.93,4212.350195,36.574603693413955,36.42752083673803,-0.14708285667592236,-23.689999999999998,0.28683567108480246,0.5730077120822623
China,2014,Asia,4213.6,1405.95,31.64,41.94,22.14,5.6,6.21,14.93,2880.41696,61.351667641895844,32.38736102984202,-28.964306612053825,-22.459999999999997,0.28435653737477523,0.4790134141064476
Japan,2021,Asia,4104.4,6950.39,38.28,25.62,15.64,9.37,10.65,16.28,2533.23568,41.5100453661698,25.340246273493193,-16.169799092676605,-15.840000000000007,0.1853959222380275,0.3394097222222222
United States,2001,North America,4943.06,6518.21,29.59,45.75,2.05,8.11,9.24,17.18,3480.408546,64.97656582871751,2.911518250248544,-62.06504757846897,-11.920000000000003,0.020929045431342518,0.029988297249853715
South Africa,2014,Africa,6685.11,3963.72,15.43,44.57,11.13,8.57,6.46,19.19,5653.597527,52.701903748374136,13.1606952820149,-39.54120846635924,-5.350000000000012,0.12523911331157872,0.15155228758169936
Japan,2007,Asia,3108.57,5957.42,8.69,36.22,27.62,18.63,3.75,9.69,2838.4352670000003,39.667068229109624,30.2486036578688,-9.418464571240825,-4.599999999999996,0.38159712627797737,0.4336630554247135
Mexico,2007,North America,5585.12,3838.32,32.36,41.31,17.53,12.02,3.23,17.88,3777.775168,61.07332939089296,25.916617386162034,-35.15671200473092,-24.330000000000002,0.21256214380987026,0.34983037317900617
China,2016,Asia,4742.99,4515.67,27.55,29.43,16.15,11.99,12.81,6.98,3436.2962549999993,40.62111801242236,22.291235334713594,-18.329882677708763,-4.909999999999997,0.19260584376863446,0.28685612788632325
Australia,2011,Oceania,2502.71,988.22,6.69,34.14,8.07,16.41,13.94,15.58,2335.278701,36.58771835816097,8.648590719108348,-27.93912763905262,5.17,0.08778418361797019,0.09467386203660254
China,2018,Asia,7089.72,5384.78,17.6,44.65,11.05,7.32,10.45,16.13,5841.92928,54.18689320388349,13.410194174757281,-40.77669902912621,-7.199999999999992,0.12422709387296234,0.15487035739313246
Brazil,2009,South America,6480.7,1242.91,38.49,33.78,26.86,12.31,3.34,15.17,3986.27857,54.917899528531954,43.66769630954316,-11.250203218988794,-29.950000000000003,0.3672409078479628,0.775180375180375
China,2008,Asia,5438.39,5852.05,22.51,30.73,19.99,11.45,7.23,8.78,4214.208411,39.65672990063234,25.796877016389214,-13.859852884243129,-0.6900000000000066,0.24984376952880885,0.34765217391304354
Brazil,2004,South America,6879.36,5561.39,20.15,34.83,23.62,13.95,11.48,18.1,5493.16896,43.619286161552914,29.580463368816535,-14.03882279273638,-22.130000000000006,0.3092432573972244,0.42006046594344665
Australia,2005,Oceania,7004.71,5077.72,21.02,44.85,13.63,19.99,12.14,7.53,5532.319958,56.786528234996204,17.257533552798176,-39.52899468219803,-19.16,0.157809424568716,0.20856924254016831
France,2019,Europe,5812.72,638.66,12.31,30.06,18.91,16.54,3.54,5.8,5097.1741680000005,34.27984946972289,21.564602577260807,-12.715246892462083,12.84,0.2331976815883586,0.274934574004071
Mexico,2001,North America,6777.6,2400.65,17.9,25.21,7.45,10.97,2.0,15.76,5564.4096,30.706455542021928,9.074299634591961,-21.63215590742997,20.709999999999994,0.08049702863317126,0.09979906229068988
Brazil,2023,South America,5731.04,2136.54,17.94,41.36,21.16,17.41,11.26,12.13,4702.891424,50.402144772117964,25.78601023641238,-24.616134535705584,-21.259999999999998,0.26839167935058345,0.3474548440065682
United States,2012,North America,5601.06,2776.9,6.83,44.78,12.83,7.56,6.64,17.74,5218.507602000001,48.06268112053236,13.77052699366749,-34.29215412686487,3.6200000000000045,0.14718366410462314,0.15969629076425193
China,2005,Asia,5139.59,978.44,31.86,23.02,13.28,5.46,5.31,10.75,3502.116626,33.78338714411505,19.489286762547696,-14.294100381567358,10.320000000000004,0.15313653136531366,0.24207072548304778
China,2004,Asia,6145.37,6583.92,19.58,27.2,19.48,8.07,2.17,7.52,4942.106554,33.82243223078836,24.222830141755782,-9.599602089032576,15.979999999999993,0.24192747143566817,0.319658680669511
United States,2000,North America,1689.54,4055.09,33.78,24.26,28.09,10.11,9.02,17.55,1118.813388,36.635457565690125,42.41920869827847,5.783751132588343,-22.810000000000006,0.3906271728549576,0.7366902701285077
Germany,2020,Europe,7106.53,2416.46,34.76,30.44,1.92,12.66,13.06,13.23,4636.300172,46.6584917228694,2.9429797670141014,-43.7155119558553,-6.069999999999991,0.01957585644371941,0.030322173089071376
Canada,2021,North America,7038.83,3020.08,12.42,33.51,24.74,14.23,14.45,7.84,6164.607314,38.262160310573194,28.24845855218086,-10.013701758392333,-7.189999999999998,0.3287270794578793,0.3936982813494589
France,2020,Europe,719.35,3351.54,28.01,42.46,8.77,18.66,9.35,15.81,517.860065,58.98041394638145,12.182247534379776,-46.79816641200167,-23.060000000000006,0.09613065877452591,0.13872192344194878
South Africa,2005,Africa,6693.63,4363.92,21.53,39.53,13.32,12.65,8.69,12.67,5252.491461,50.37593984962406,16.97463998980502,-33.40129985981904,-8.390000000000002,0.15366866635902168,0.2044512663085188
Brazil,2005,South America,1466.52,3803.48,35.81,38.63,0.66,12.52,3.11,14.06,941.3591879999999,60.18071350677676,1.0281975385574078,-59.152515968219355,-4.7900000000000045,0.006643849406080129,0.010388792696363924
United States,2022,North America,3013.39,6467.99,12.55,30.57,9.03,5.75,9.14,11.91,2635.209555,34.95711835334477,10.325900514579759,-24.63121783876501,21.05,0.09926349345938221,0.11514919663351185
Australia,2015,Oceania,6076.31,3679.96,28.72,45.24,15.08,5.52,6.94,17.43,4331.193768,63.468013468013474,21.156004489337825,-42.31200897867565,-18.93,0.17757889778615166,0.2683274021352313
Brazil,2003,South America,1705.7,6948.24,26.27,34.14,1.69,13.27,9.89,17.44,1257.6126100000001,46.30408246304082,2.29214702292147,-44.01193544011935,-2.6999999999999957,0.01719051978435561,0.023459189339255965
Canada,2010,North America,6634.75,6019.4,15.34,49.37,14.73,11.57,7.05,15.64,5616.9793500000005,58.31561540278762,17.39900779588944,-40.91660760689818,-13.700000000000003,0.1727453969743169,0.21063921063921065
Australia,2023,Oceania,6741.01,1776.17,9.78,39.02,27.81,17.59,5.12,6.58,6081.739222,43.24983373974729,30.824650853469297,-12.425182886277991,-5.900000000000003,0.38523341182989335,0.4456016663996155
Japan,2022,Asia,4306.01,6541.93,27.81,23.79,3.16,7.41,3.23,17.58,3108.508619,32.95470286743316,4.377337581382464,-28.5773652860507,17.020000000000003,0.032631144155307726,0.04577719831957121
Mexico,2008,North America,547.89,1168.02,30.85,40.29,22.93,5.37,6.09,15.07,378.865935,58.264642082429496,33.15979754157628,-25.104844540853215,-20.599999999999994,0.297521733489036,0.49610558199913446
China,2022,Asia,2652.79,5795.17,16.05,29.75,12.29,11.74,3.26,15.46,2227.017205,35.43776057176891,14.639666468135793,-20.79809410363312,11.450000000000003,0.14012085281039788,0.1715043259838124
Japan,2002,Asia,5126.95,2912.11,27.57,40.59,19.66,8.56,4.3,10.44,3713.4498849999995,56.040314786690594,27.143448847162777,-28.896865939527817,-11.119999999999997,0.24470998257406024,0.37256016676141746
Brazil,2018,South America,7858.9,6194.63,18.83,22.09,7.81,5.74,14.84,18.19,6379.06913,27.214488111371193,9.621781446347171,-17.59270666502402,12.499999999999993,0.08471634667534439,0.10646128680479826
Canada,2007,North America,5238.6,6129.17,29.96,25.25,4.78,15.87,7.77,15.88,3669.1154399999996,36.05082809822959,6.824671616219305,-29.226156482010282,0.4899999999999931,0.05019953791220332,0.07324547961998162
France,2004,Europe,2448.53,5719.11,11.97,45.67,4.81,6.67,8.91,6.69,2155.440959,51.880040895149385,5.464046347835964,-46.41599454731342,15.279999999999994,0.05053051791154533,0.05779860610430184
Mexico,2003,North America,5255.04,5614.2,36.16,26.82,2.11,14.12,13.36,11.12,3354.8175360000005,42.01127819548872,3.3051378446115285,-38.70614035087719,-3.6899999999999924,0.021554806415364183,0.034181111291106424
Brazil,2023,South America,4549.89,2410.88,15.06,45.11,5.57,9.22,14.94,18.3,3864.676566,53.10807628914528,6.557570049446669,-46.55050623969861,-8.200000000000001,0.05898549189876098,0.0701776489857629
United States,2005,North America,6348.84,934.07,17.87,28.38,19.93,7.6,9.58,5.71,5214.302292,34.554973821989535,24.266406915865094,-10.28856690612444,10.93,0.24890720619457976,0.3204180064308682
